Energy	Label	DecayTime	RiseTime	MSEFraction
2616.13	3	147044	735.443	0.264298
2614.47	3	151452	322.665	0.749379
2615.81	3	146132	499.358	0.041629
2615.12	3	149517	737.253	1.00234
2616.96	3	147021	286.005	0.0232674
2616.17	3	140892	508.123	0.471801
2617.24	3	150628	848.303	0.266672
2615.17	3	153899	296.476	0.967837
2617.13	3	141382	610.304	0.589632
2614.38	3	155508	845.231	0.493101
2613.68	3	151178	347.683	0.194498
2612.78	3	150303	217.53	0.0366077
2616.05	3	149918	608.468	0.0854317
2617.37	3	149403	189.712	0.121119
2615.66	3	146499	343.767	-0.00847775
2615.69	3	146881	733.272	0.764719
2616.43	3	152362	502.108	0.50566
2613.9	3	149143	449.595	0.126941
2615.85	3	159450	862.17	0.899676
2616.72	3	148734	197.027	-0.00756265
2615.69	3	147639	354.058	0.633224
2614.54	3	150265	481.169	0.541998
2615.81	3	152497	728.707	0.713951
2614.23	3	147263	405.979	0.24147
2616.07	3	148989	204.206	0.0453413
2616.89	3	140026	267.39	0.511567
2611.22	3	147519	711.221	1.01964
2612.49	3	148379	770.782	0.2936
2615.2	3	162594	382.175	0.236117
2614.47	3	147562	232.979	0.949299
2614.92	3	158934	543.241	0.796538
2613.29	3	148008	293.987	0.931293
2614.46	3	148885	260.474	0.343156
2615.48	3	152820	635.781	0.958801
2610.41	3	146517	207.189	0.0119439
2614.12	3	151895	304.636	0.883857
2614.06	3	149886	311.34	0.253872
2614.31	3	142482	289.306	0.816717
2616.63	3	151639	196.53	0.0345803
2617.04	3	157167	606.694	0.886884
2614.94	3	147946	674.077	0.0755873
2614.74	3	152923	376.989	0.138072
2616.14	3	148100	333.675	0.839901
2613.76	3	146636	584.756	0.29363
2615.74	3	148481	488.062	0.0169186
2613.69	3	148766	844.795	-0.00185247
2615.34	3	157003	545.25	0.704314
2615.69	3	159005	602.334	0.946962
2616.93	3	152941	466.14	0.466443
2615.41	3	139822	197.721	-0.0183339
2614.46	3	152607	275.772	0.738501
2615.11	3	147350	697.388	0.637498
2613.57	3	155399	570.644	0.853349
2614.43	3	157191	814.281	0.251148
2612.92	3	151867	497.029	0.601619
2614.26	3	151697	631.461	0.611691
2613.94	3	140619	319.441	0.0683747
2614.53	3	141759	813.256	0.739208
2616.69	3	147498	221.487	0.436995
2613.93	3	148802	485.247	0.892173
2614.88	3	144914	872.083	0.100246
2616.34	3	154138	701.404	0.612721
2614.07	3	154594	687.628	0.299198
2614.2	3	155008	415.115	0.0534126
2613.12	3	145950	221.833	0.667761
2613.97	3	145476	636.893	0.299548
2613.39	3	145694	605.214	0.720848
2616.34	3	143994	510.189	0.206819
2617.09	3	158746	589.157	0.20163
2614.14	3	157197	767.033	0.463594
2617.79	3	154947	196.424	0.901977
2614.31	3	144329	734.92	0.287243
2615.11	3	154516	630.263	0.393774
2613.09	3	146862	450.078	0.691739
2612.37	3	147647	369.664	0.0345831
2613.2	3	151220	411.789	0.0865693
2612.19	3	148502	427.147	0.53427
2613.98	3	156319	257.031	0.785708
2615.98	3	146891	306.755	0.224002
2616.74	3	142821	647.249	0.468943
2615.69	3	152175	828.496	0.557892
2615.55	3	153875	595.31	0.944785
2614.07	3	147204	778.59	0.857267
2614.24	3	157590	735.214	0.822543
2616.13	3	144518	635.561	0.755963
2614.66	3	154547	841.238	0.9882
2615.56	3	150091	370.125	0.174927
2612.65	3	141581	384.427	0.126267
2614.74	3	140282	514.08	0.664904
2614.76	3	149293	884.651	0.717948
2615.07	3	145556	195.92	-0.00229365
2612.59	3	144179	495.427	0.360675
2615.13	3	151590	592.989	0.990441
2612.59	3	147238	295.155	0.212738
2614.55	3	148398	814.836	0.303777
2614.09	3	148427	523.334	0.720599
2614.21	3	154307	608.363	0.848557
2613.49	3	151951	695.88	0.0588093
2617.97	3	145195	791.167	0.838112
2613.97	3	144904	313.983	0.311575
2613.77	3	146379	901.013	0.440712
2615.62	3	144065	285.153	0.219318
2617.28	3	143164	605.32	0.373095
2616.6	3	150979	507.322	0.285095
2614.34	3	153987	397.239	0.496401
2615.57	3	153190	433.647	0.18913
2614.59	3	156360	206.913	0.912868
2614.34	3	150363	255.556	0.813856
2614.37	3	146457	190.041	0.00375423
2615.78	3	147677	848.626	0.554686
2612.86	3	151190	436.234	0.831427
2615.73	3	154544	166.734	0.0585833
2614.96	3	153753	901.179	0.259572
2615.18	3	149199	414.588	0.468796
2613.75	3	150156	416.249	0.93278
2613.83	3	154381	673.575	0.488103
2614.79	3	141305	190.115	0.108117
2616.85	3	141135	449.149	0.139275
2617.32	3	144060	256.653	0.0961368
2614.93	3	139722	583.75	0.931342
2612.17	3	147444	472.295	0.394508
2614.86	3	151140	379.432	0.075583
2612.03	3	153426	367.462	0.744697
2616.47	3	154955	530.474	0.884719
2615.86	3	153102	319.139	0.41487
2612.73	3	142124	602.114	0.64753
2615.19	3	150520	463.82	0.106238
2614.73	3	150118	812.527	0.0747475
2615.9	3	153024	414.72	0.772804
2616.35	3	152727	595.355	0.819732
2616.79	3	145517	664.354	0.105428
2614.17	3	150592	631.299	0.521732
2612.58	3	153552	415.576	0.680434
2615.73	3	146967	870.802	0.455553
2614.49	3	157074	344.727	0.417853
2615.72	3	143216	381.327	0.0543559
2615.89	3	144357	535.306	0.943864
2614.25	3	145979	421.395	0.492641
2615.97	3	156732	283.185	0.276603
2614.06	3	144510	368.55	0.413361
2617.95	3	152073	841.569	0.535031
2615.7	3	152381	346.695	0.570309
2616.27	3	151542	910.667	0.242778
2615.67	3	160365	558.221	0.554506
2614.81	3	144241	873.058	0.620724
2612.5	3	146784	509.359	0.339487
2615.71	3	146753	324.388	0.991846
2615.07	3	150743	206.885	0.0198914
2614.4	3	152019	854.835	0.730422
2613.75	3	141282	502.223	0.620273
2615.59	3	148517	497.104	0.682823
2613.65	3	147315	321.697	0.228931
2614	3	153591	189.111	0.00227867
2615.14	3	147632	199.407	0.0363852
2615.23	3	149737	214.733	-0.00583884
2613.44	3	144306	197.308	-0.0183583
2615.74	3	148755	714.866	0.0409912
2615.7	3	155358	836.165	0.880406
2615.99	3	139281	313.411	0.884265
2614.39	3	154529	194.167	-0.0254991
2614.49	3	139904	191.459	0.00188489
2612.73	3	153786	482.65	0.542057
2616.33	3	152034	239.859	0.342581
2616.39	3	145822	353.134	0.0618158
2614.51	3	149979	622.451	0.90804
2614.69	3	154955	644.738	0.478093
2616.04	3	157716	677.753	0.760996
2614.89	3	151820	302.416	0.995425
2613.79	3	149731	173.952	-0.0260467
2614.86	3	146244	329.244	0.911233
2615.97	3	146845	750.065	0.839717
2614.11	3	151499	811.013	0.301162
2617.31	3	141646	568.31	0.29067
2615.26	3	146116	852.06	0.517424
2613.02	3	151878	678.285	0.460199
2616.29	3	142121	418.988	0.909998
2617.03	3	150038	317.942	0.83078
2616.01	3	140530	857.886	0.920053
2615.88	3	144825	695.482	0.187021
2615.01	3	153868	798.836	0.150361
2615.49	3	142761	864.46	0.56612
2615.42	3	149733	513.223	0.437997
2614.42	3	152571	489.811	0.844416
2618.19	3	152837	296.872	0.853742
2617.45	3	146129	781.546	0.0117437
2617.1	3	150475	758.184	0.236079
2614.43	3	141069	409.139	0.53186
2616.37	3	142066	219.88	0.0329244
2614.97	3	145497	618.092	0.186412
2614.36	3	154121	871.143	0.0943372
2616.68	3	152426	240.709	0.949101
2615.71	3	151424	856.958	0.668681
2614.82	3	152430	764.519	0.426679
2615.05	3	159761	508.572	0.792295
2615.23	3	144751	637.204	0.129249
2614	3	151364	228.552	0.93487
2616.17	3	155652	439.389	0.94588
2613.74	3	150633	651.268	0.891956
2616.13	3	153458	389.417	0.509194
2615.07	3	151829	408.976	0.437283
2616.48	3	149443	628.24	0.548152
2617.78	3	148365	445.638	0.232518
2615.67	3	149762	222.615	0.344524
2614.02	3	159577	301.457	0.540197
2614.67	3	144054	785.279	0.198833
2616.74	3	147787	866.293	0.780404
2613.19	3	146114	486.554	0.757414
2613.91	3	143331	218.452	0.720423
2613.52	3	147499	495.102	0.484184
2614.14	3	152137	777.223	0.534897
2616.59	3	150449	752.222	0.923133
2612.19	3	152192	316.237	0.0731467
2615.6	3	148557	209.553	-0.0040249
2616.76	3	154681	423.169	0.961961
2614.42	3	138618	219.868	0.011371
2614.22	3	154144	707.259	0.356796
2615.29	3	154411	526.84	0.535444
2612.42	3	155867	396.735	0.905763
2611.96	3	148207	843.212	0.921657
2615.67	3	145448	597.002	0.563815
2616.29	3	142005	495.321	0.653258
2616.27	3	149397	409.03	0.198272
2614.99	3	149489	529.616	0.0732798
2614.4	3	150075	556.952	0.0240733
2614.93	3	147289	859.652	0.91245
2615.44	3	151833	589.709	0.965096
2614.87	3	141847	855.809	-0.021308
2616.61	3	153167	838.899	0.186146
2612.99	3	150352	865.023	0.157066
2614.08	3	152820	853.989	0.833813
2616.43	3	148645	391.694	0.755387
2613.64	3	148170	632.974	0.567903
2613.9	3	155650	732.413	0.69792
2614.13	3	157558	886.495	0.600211
2614.55	3	154709	767.112	0.173071
2616.4	3	150927	791.313	0.736966
2616.25	3	151705	516.191	0.321895
2613.89	3	147899	306.77	0.400546
2615.1	3	145083	841.344	0.88453
2615.82	3	146653	313.863	0.729287
2614.79	3	156951	703.813	0.513364
2617.33	3	154419	369.833	0.849583
2614.81	3	152973	558.728	0.993958
2617.78	3	148803	701.293	0.384195
2612.95	3	145786	402.109	0.534118
2613.73	3	142795	266.061	0.699217
2613.38	3	149680	777.85	0.575631
2615.65	3	149306	616.244	0.341482
2615.75	3	149409	308.243	0.775162
2617.27	3	156981	782.996	0.536192
2613.4	3	145498	832.587	0.569251
2617.06	3	153296	203.615	-0.0190481
2616.22	3	147955	220.391	0.510813
2613.85	3	155331	209.412	0.0166638
2613.84	3	152543	654.484	0.373101
2612.69	3	145263	564.084	0.798719
2613.02	3	145019	422.927	0.610382
2616.59	3	154164	727.181	0.344813
2615.12	3	151231	243.189	0.423038
2615.08	3	146608	263.737	0.457125
2618.54	3	150944	608.472	0.292985
2616.88	3	161963	658.976	0.568867
2614.67	3	154566	292.808	0.711351
2617.4	3	141724	747.849	-0.0327938
2615.03	3	146791	699.212	0.460268
2614.01	3	148674	324.711	0.390916
2614.3	3	153610	851.043	0.180402
2614.65	3	154056	867.894	0.96418
2616.06	3	158795	207.357	-0.0056664
2613.57	3	150049	465.701	0.703202
2611.42	3	147175	298.332	0.483788
2615.55	3	154588	743.752	0.356259
2614.13	3	149601	499.342	0.351629
2617.32	3	152136	888.631	0.241622
2612.6	3	148664	378.435	0.45468
2612.91	3	147285	589.611	0.575067
2613.39	3	149296	668.664	0.167615
2615.94	3	157886	716.191	0.517819
2617.05	3	149905	427.948	1.01875
2615.99	3	143644	651.119	0.525142
2616.82	3	144758	666.869	0.899649
2615.1	3	151424	627.795	0.806405
2615.54	3	150248	463.287	0.285837
2616.8	3	146546	252.222	0.58006
2618.87	3	151720	432.427	0.256579
2612.61	3	152302	609.514	0.791205
2616.41	3	146110	907.871	0.00374687
2613.63	3	153925	366.703	0.239005
2614.89	3	152879	706.407	0.0330715
2614.29	3	143027	345.452	0.111838
2614.6	3	148066	518.865	0.579923
2616.17	3	157216	445.356	0.0948215
2612.79	3	149503	813.113	0.255316
2612.93	3	156568	369.065	0.62366
2613.87	3	157467	449.62	0.885495
2614.11	3	149008	652.966	0.436587
2615.67	3	154439	468.138	0.107507
2616.46	3	156585	352.348	0.776613
2616.82	3	156058	582.333	0.53172
2614.75	3	145533	412.5	0.955061
2615.53	3	147063	923.732	0.838852
2616.39	3	152964	291.761	0.838736
2616.77	3	153107	378.338	0.363815
2616.53	3	156357	515.574	0.326725
2615.89	3	145582	791.83	0.0459069
2612.72	3	147203	767.213	0.240852
2611.86	3	155901	285.837	0.817986
2615.14	3	154901	795.402	0.225213
2615.58	3	154024	715.669	0.198054
2613.19	3	146285	819.344	0.909864
2615.69	3	152559	335.484	0.493464
2612.94	3	149683	629.877	0.313847
2613.49	3	151184	193.105	0.000484558
2613.28	3	135419	205.443	0.0412941
2613.63	3	141464	180.96	-0.0262418
2614.3	3	148308	263.445	0.733964
2615.97	3	143273	233.282	0.961891
2619.39	3	147922	581.159	0.538066
2616.26	3	147826	263.37	0.0952274
2613.39	3	152356	840.042	0.945559
2613.41	3	148533	744.667	0.864827
2613.06	3	154550	290.397	0.672837
2617.03	3	143231	244.32	0.88386
2613.01	3	160420	218.547	0.0158839
2612.28	3	152494	222.501	-0.0122137
2617.1	3	148150	655.448	0.666253
2612.94	3	156740	616.682	0.588301
2616.17	3	155263	586.604	0.223825
2616.53	3	149541	232.902	0.787402
2616.43	3	148923	511.018	0.198286
2614.02	3	141724	760.18	1.0076
2614.09	3	144622	455.83	0.204125
2615.16	3	156407	775.978	0.83845
2613.99	3	156324	388.848	0.486596
2615.14	3	154245	587.119	0.62793
2613.91	3	153846	661.436	0.0997985
2615.95	3	147676	790.093	0.889198
2614.88	3	152114	701.787	0.084546
2616.93	3	144742	848.816	0.550588
2611.97	3	149870	282.948	0.190782
2615.39	3	153863	720.948	0.133701
2617.11	3	143377	211.687	0.237795
2615.79	3	154101	545.947	0.835888
2615.45	3	156276	849.232	0.26725
2614.93	3	148445	542.969	0.256768
2613.62	3	152434	676.395	0.202309
2616.42	3	160730	266.396	0.341272
2613.76	3	150049	668.807	0.453324
2615.26	3	148179	450.792	0.0267827
2615.67	3	146352	470.72	0.763243
2614.88	3	145361	496.812	0.385977
2612.69	3	146742	391.023	0.784543
2614.89	3	152093	876.766	0.476881
2617.83	3	144879	353.004	0.0345453
2615.92	3	153733	719.84	0.593764
2615.5	3	145925	305.425	0.897157
2615.68	3	153185	797.56	0.732043
2615.67	3	162704	809.045	0.593608
2616.24	3	152381	698.217	0.897977
2614.04	3	153643	249.739	0.317521
2616.41	3	154872	866.846	0.374372
2613.73	3	147374	427.329	0.488873
2614.73	3	150668	855.095	0.373383
2612.89	3	161677	658.265	0.237464
2615.28	3	153333	190.607	0.00512244
2616.98	3	151915	591.453	0.715677
2613.13	3	138211	390.03	0.595074
2615.98	3	149304	854.67	0.690279
2614.17	3	152951	886.168	0.329734
2614.96	3	154264	190.408	0.00531696
2613.1	3	148700	222.101	0.217967
2614.17	3	150958	557.437	0.0466795
2613.54	3	157017	183.068	0.228293
2614.91	3	152251	724.256	0.716627
2615.99	3	151499	195.406	0.00970297
2616.81	3	153239	511.269	0.843129
2614.81	3	149190	508.404	0.0543811
2616.06	3	143805	622.19	0.552063
2615.13	3	157271	263.096	0.445001
2614.86	3	152934	700.719	0.00975807
2617.12	3	147520	242.989	0.683192
2615.15	3	151664	428.975	0.53846
2614.66	3	154885	304.164	0.846358
2614	3	148462	191.789	0.00637801
2615.19	3	148280	831.024	0.724596
2615.92	3	142500	501.166	0.764021
2613.29	3	151365	425.502	0.224096
2614.56	3	151172	253.253	0.618731
2615.51	3	148259	401.857	0.539058
2616.05	3	148829	837.059	0.149018
2615.36	3	159297	425.175	0.63966
2615.96	3	147614	314.421	0.861912
2612.94	3	160837	785.629	0.509084
2615.63	3	148815	852.595	0.32245
2616.66	3	143596	629.11	0.878196
2616.32	3	149416	472.417	0.469146
2615.06	3	149027	176.239	0.930173
2613.72	3	140994	632.465	0.196844
2616.11	3	141528	720.768	0.800147
2612.79	3	150678	551.923	0.155572
2613.97	3	145353	589.798	0.278484
2615.33	3	153773	209.486	0.946641
2614.96	3	153978	188.067	0.0327963
2613.36	3	154217	642.307	0.663278
2615.03	3	155673	711.703	0.399667
2613.02	3	153985	388.964	0.966398
2614.16	3	153653	798.74	0.641568
2614.78	3	150194	724.702	0.674645
2614.06	3	150376	510.028	0.73733
2615.09	3	149950	174.975	-0.0251046
2616.07	3	149525	298.904	0.476863
2614.7	3	148427	195.478	0.0195516
2614.12	3	151417	520.033	0.876155
2612.4	3	160801	588.856	0.647252
2617.89	3	148739	350.886	0.180145
2613.81	3	144873	423.059	0.782906
2616.05	3	148133	634.958	0.440742
2615.67	3	158539	798.957	0.403891
2613.08	3	150794	853.689	0.800587
2618.07	3	152594	420.464	0.17727
2614.72	3	146110	200.65	0.294252
2614.69	3	150723	246.875	0.283491
2613.7	3	141707	538.254	0.651075
2615.97	3	138231	429.965	0.621861
2616.08	3	145346	620.52	0.745948
2616.06	3	155072	205.377	0.00105953
2611.34	3	144749	345.459	0.111059
2612.41	3	147656	638.676	0.744428
2616.69	3	142264	840.976	0.488803
2616.45	3	152967	878.479	0.829715
2615.18	3	155646	281.327	0.477157
2613.85	3	152776	535.306	0.433212
2614.8	3	157902	791.682	0.541645
2615.91	3	155024	277.565	0.553906
2614.02	3	155644	372.986	0.0213096
2616.37	3	155093	297.39	0.530891
2615.81	3	149910	351.082	0.376643
2616.39	3	161285	273.015	0.426339
2614.61	3	152144	196.492	0.00285793
2614.18	3	153931	602.796	0.406518
2615	3	145472	571.802	0.313052
2616.39	3	151493	326.455	0.687754
2616.68	3	145227	584.721	0.491073
2614.19	3	151828	436.225	0.547161
2615.24	3	141725	433.211	0.0916614
2613.17	3	147166	544.956	0.167156
2617.02	3	147206	552.513	-0.0232543
2616.15	3	153279	386.921	0.932396
2614.79	3	150138	739.563	0.239815
2613.75	3	145730	720.358	0.1055
2615.58	3	149113	325.898	0.294973
2615.36	3	154283	540.712	0.344507
2613.92	3	146817	269.965	0.0140268
2614.83	3	141651	322.549	0.459281
2615.13	3	152366	277.119	0.844753
2615.31	3	155730	676.407	0.290481
2614.87	3	151294	805.774	0.480864
2615.89	3	145792	746.463	0.21198
2613.14	3	148355	272.316	0.412892
2615.23	3	154504	342.841	0.586006
2614.86	3	156671	226.641	0.85012
2616.61	3	148918	668.425	0.69055
2613.54	3	142819	258.854	0.448599
2615.57	3	146189	697.93	0.405928
2616.48	3	143247	702.276	0.986365
2614.73	3	146926	429.497	0.262378
2614.29	3	145843	205.75	-0.0320136
2611.32	3	149169	171.531	-0.00671845
2617.58	3	152657	751.852	0.394353
2613.34	3	155563	867.249	0.860635
2612.54	3	151862	677.583	0.0746646
2615.41	3	136885	541.018	0.807744
2615.08	3	154270	724.529	0.71645
2614.64	3	146779	746.971	0.469166
2613.76	3	144026	187.39	-0.0108654
2615.73	3	153609	475.093	0.210326
2615.9	3	158370	208.257	0.00884634
2612.77	3	151600	544.184	0.779903
2614.7	3	145550	466.488	0.095025
2614.61	3	146800	592.008	0.265499
2614.19	3	146591	647.171	0.977911
2614.74	3	150705	825.799	0.81021
2615.31	3	150824	375.424	0.733892
2615.48	3	149995	603.591	0.280659
2610.54	3	155813	444.6	0.379815
2616.32	3	147128	861.797	0.787567
2616.11	3	160093	174.987	0.00192544
2613.74	3	145570	854.014	0.879181
2615.66	3	142296	411.156	0.219434
2614.26	3	147185	440.038	0.53356
2617.08	3	148281	571.367	0.232997
2615.2	3	154504	729.919	0.0886454
2615.76	3	144630	461.165	0.262464
2616.55	3	139871	674.916	0.781794
2616.37	3	145408	818.406	0.06837
2613.36	3	149687	544.626	0.541575
2614.06	3	142504	859.37	0.819089
2615.29	3	150571	303.904	0.650975
2614.57	3	157602	231.45	-0.038394
2613.18	3	153742	453.178	0.678491
2614.91	3	156114	532.887	0.103504
2616.24	3	146034	639.122	0.735575
2610.83	3	150723	856.988	0.040435
2613.33	3	149380	322.671	0.915087
2616.16	3	145563	537.14	0.146049
2616.92	3	155479	536.106	0.576731
2615.8	3	144364	782.08	0.709442
2617.62	3	144347	359.452	0.925177
2615.55	3	140870	529.06	0.777604
2615.37	3	153670	515.072	0.294656
2615.4	3	150773	893.276	0.266546
2617.07	3	152215	246.105	0.0630749
2615.6	3	139514	496.862	0.729985
2614.22	3	148816	687.865	0.145911
2614.79	3	146227	338.487	0.603605
2614.64	3	147790	369.085	0.30013
2614.67	3	151138	682.807	0.554229
2616.8	3	139250	593.778	0.134786
2612.68	3	146493	526.004	0.778802
2616.14	3	141751	702.413	0.265473
2612.35	3	157222	462.912	0.312597
2615.35	3	144465	829.552	0.631894
2613.65	3	146167	267.636	0.738541
2616.28	3	150857	290.932	0.951092
2612.23	3	154605	506.294	0.863543
2615.21	3	148330	262.333	0.426057
2614.49	3	138741	742.243	0.277575
2613.57	3	148778	560.429	0.642711
2614.58	3	152174	895.631	0.359032
2615.26	3	141441	183.43	0.00813985
2614.59	3	149542	698.329	0.12941
2616.18	3	149854	470.581	0.651278
2613.14	3	147310	736.45	0.591729
2616.74	3	143039	254.879	0.011878
2614.52	3	149652	602.098	0.58048
2615.77	3	152011	620.628	0.288678
2614.75	3	153635	502.609	0.774493
2612.62	3	144447	892.216	0.795721
2613.83	3	146886	190.551	0.0274677
2612.97	3	143612	642.378	0.893771
2615.34	3	147685	823.667	0.373193
2613.96	3	151564	239.31	0.00858161
2614.29	3	148492	278.695	0.799315
2614.02	3	148673	797.482	0.142783
2613.54	3	151903	642.409	0.64747
2616.13	3	148970	562.783	0.876749
2613.04	3	161773	221.509	0.739584
2614.41	3	152952	833.362	0.94321
2616.66	3	149714	366.24	0.793108
2615.66	3	152443	844.02	0.90632
2613.76	3	155101	174.6	-0.00840012
2615.98	3	138660	623.156	0.307416
2614.3	3	145669	221.962	0.790533
2611.38	3	147200	219.843	0.0370391
2615.46	3	152092	570.114	0.69709
2615.48	3	147954	723.546	0.0989736
2613.89	3	141806	232.121	-0.0153789
2615.5	3	153477	199.809	-0.00976773
2614.94	3	145635	217.517	0.198657
2613.02	3	149141	213.987	0.613351
2612.9	3	153455	214.853	0.00488862
2615.18	3	153100	443.466	0.759628
2614.42	3	155516	827.04	0.674995
2616.62	3	153531	721.029	0.817185
2611.96	3	155037	196.128	0.878008
2617.39	3	151230	501.09	0.647468
2614.74	3	155563	193.323	0.0278271
2614.68	3	149855	240.833	0.993204
2612.83	3	142345	493.284	0.875882
2617.95	3	149038	846.93	0.70056
2617.36	3	153973	372.579	0.30769
2616.16	3	153006	427.427	0.412239
2614.73	3	145333	339.435	0.84607
2614.61	3	148809	187.112	0.0212939
2611.78	3	161239	713.781	0.812686
2613.79	3	154446	600.7	0.278445
2616.62	3	156237	340.82	0.488695
2615.57	3	151773	819.831	0.469298
2614.26	3	148646	177.861	0.0024784
2614.3	3	146466	292.12	0.838338
2615.33	3	138574	327.25	0.733639
2615.83	3	139956	239.751	0.878111
2614.57	3	144143	243.473	0.50423
2618.92	3	150770	864.917	0.184609
2614.6	3	152688	519.444	0.298848
2612.35	3	141596	476.871	0.787628
2613.61	3	147492	351.434	0.185591
2616.59	3	149536	509.401	0.67147
2614.08	3	145866	259.272	0.983557
2615.1	3	148869	207.036	0.921131
2614.94	3	157914	593.212	0.757857
2614.06	3	151065	376.973	0.885263
2613.04	3	137153	557.616	0.564943
2613.71	3	144819	285.21	0.116971
2615.94	3	147294	810.011	0.19391
2615.7	3	157322	512.239	0.907118
2616.51	3	141521	326.292	0.523567
2614.53	3	146102	367.688	0.768839
2615.43	3	142858	917.089	0.986931
2616.2	3	147644	783.187	0.135748
2613.36	3	139838	741.712	0.581337
2614.58	3	153463	634.512	0.85826
2615.26	3	153857	334.2	0.902722
2616.8	3	153323	441.716	0.929626
2613.47	3	149085	517.442	0.509804
2615.98	3	147664	676.082	0.134755
2614.52	3	148804	591.635	0.867631
2613.77	3	140761	205.513	0.0096927
2617.22	3	144179	426.885	0.928463
2615.82	3	144144	874.241	0.347946
2615.67	3	147184	537.405	0.67205
2614.29	3	157376	607.235	0.0708466
2611.77	3	153414	878.92	0.585239
2615.95	3	139659	314.637	0.24285
2614.51	3	159020	207.208	-0.00569984
2616.44	3	155482	739.975	0.294294
2613.14	3	147714	192.033	0.000848106
2616.84	3	147191	219.387	0.331323
2617.08	3	152440	801.495	0.490635
2614.14	3	151073	812.49	0.179402
2618.48	3	150522	619.008	0.0348185
2615.66	3	139397	818.171	0.407897
2612.71	3	159545	649.307	0.916414
2619	3	147891	696.446	0.297443
2615.76	3	145908	218.32	0.0545258
2615.26	3	150856	778.638	0.790742
2614.07	3	145670	361.579	0.601649
2612.22	3	158306	397.785	0.401878
2613.29	3	154359	733.476	0.166294
2612.86	3	159216	650.954	0.0294226
2615.52	3	160459	811.176	0.843842
2611.59	3	149162	691.499	0.757157
2616.69	3	149809	674.347	0.251125
2614.97	3	149466	694.65	0.87774
2615.93	3	150946	891.467	0.785604
2615.72	3	140114	857.683	0.424956
2612.76	3	149878	463.071	0.0458663
2616.39	3	154440	606.602	0.326507
2614.52	3	157193	201.138	3.99067e-05
2612.05	3	145881	250.763	0.901713
2617.47	3	151010	816.63	0.774531
2611.58	3	148918	375.943	0.1801
2614.52	3	145506	853.293	0.277484
2613.29	3	149030	659.053	0.733938
2614.76	3	144998	614.24	0.2629
2618.33	3	150903	847.404	0.433778
2615.21	3	157706	367.181	-0.0286253
2615.86	3	153682	434.839	0.151088
2614.11	3	155153	209.131	-0.0407449
2612.93	3	153885	651.512	0.870098
2616.63	3	150822	202.656	-0.000257391
2613.88	3	161285	626.512	0.841627
2612.37	3	148294	529.86	0.627674
2613.2	3	152443	276.235	0.744171
2613.68	3	148897	445.226	0.0554962
2614.27	3	154282	478.346	0.252121
2615.62	3	142423	407.488	0.037129
2615.18	3	160144	279.436	0.67913
2615.05	3	155710	510.296	0.500974
2614.84	3	145059	220.305	-0.00937626
2613.39	3	147026	307.679	0.603685
2612.5	3	147986	263.837	0.20574
2614.65	3	150379	324.346	0.417719
2614.02	3	141870	473.086	1.00381
2617.72	3	152409	889.117	0.960046
2615.34	3	149310	416.918	0.87
2615.31	3	150444	517.128	0.381973
2615.28	3	139389	630.221	0.238091
2615.89	3	155742	484.674	0.298011
2616.11	3	147864	216.571	-0.00883328
2615.14	3	152238	437.262	0.541882
2615.89	3	148450	549.823	0.680827
2615.43	3	150584	854.276	0.735788
2613.79	3	149916	740.199	0.726771
2612.5	3	160294	656.084	0.513678
2615.9	3	140696	520.322	1.02244
2614.41	3	146286	321.99	0.047887
2614.98	3	155712	400.835	0.265662
2612.13	3	144924	691.741	0.223115
2612.73	3	152032	302.233	0.359487
2615.02	3	147068	632.38	0.0600683
2611.88	3	152321	814.894	0.803642
2611.43	3	152814	471.033	0.943302
2616.5	3	144421	767.124	0.894419
2612.53	3	143761	530.668	0.1407
2615.02	3	149409	791.392	0.121758
2614.41	3	156518	431.364	0.701032
2613.56	3	142482	292.067	0.0108446
2613.9	3	148701	509.114	1.01087
2617.4	3	145699	657.013	0.822848
2617.1	3	156611	269.548	0.253308
2613.2	3	155559	338.297	0.823224
2614.39	3	159986	264.551	0.385658
2616.91	3	152391	352.294	0.0894542
2612.65	3	149796	563.179	0.231062
2618.35	3	151344	677.889	0.881811
2614.8	3	141690	245.69	0.77359
2618.19	3	146162	338.461	0.0450066
2614.55	3	149051	306.037	0.882199
2614.77	3	142192	234.969	0.803206
2613.97	3	143646	739.631	0.106989
2614.86	3	153822	471.455	0.723899
2616.01	3	155652	415.879	0.383055
2613.43	3	141651	559.045	0.14893
2614.8	3	148098	602.358	0.675392
2613.85	3	148938	225.723	-0.00263977
2614.49	3	152360	311.643	0.626433
2616.06	3	147831	208.943	0.174971
2614.81	3	145128	308.628	0.380838
2614.11	3	144431	907.614	0.185936
2617.74	3	145200	811.898	0.916832
2616.14	3	144174	267.257	0.258299
2616.49	3	152462	438.929	0.0193724
2616.4	3	154441	218.279	0.0231469
2614.49	3	141525	315.755	0.728555
2614.45	3	148648	545.4	0.500803
2612.04	3	146856	202.484	0.473755
2616.87	3	154618	328.199	0.0677445
2616.12	3	150190	837.132	0.185771
2614.93	3	151532	277.07	0.533029
2614.57	3	147644	677.752	0.10493
2613.58	3	144239	613.62	0.856653
2613.86	3	143382	221.664	0.896393
2614.56	3	144099	626.992	0.766784
2614.29	3	146215	426.527	0.110229
2614.99	3	144329	746.55	0.493093
2614.49	3	146781	216.625	-0.0128579
2613.68	3	155768	561.386	0.341908
